Start,End,Open,High,Low,Close,Volume,Market Cap
2023-12-31,2024-01-01,0.6022690219289419,0.6093511324364321,0.5881695656792956,0.5937321673306457,575187558.1149826,20378778439.365852
2023-12-30,2023-12-31,0.6075261824555503,0.6124041587671089,0.5941838369016185,0.6018382949314727,836976767.3867596,20464421728.027874
2023-12-29,2023-12-30,0.6187012568682481,0.6248387212583032,0.5977405539660957,0.6082407257618357,1449057153.84669,20696073425.721256
2023-12-28,2023-12-29,0.6339768204051582,0.6751333360229733,0.6110262407990407,0.6170875591362782,2001057644.989547,21593119479.19164
2023-12-27,2023-12-28,0.607100740835757,0.6423097172047845,0.5871996660116918,0.633737920100303,1443986856.1916375,20774109873.341465
2023-12-26,2023-12-27,0.6274323955911378,0.6274323955911378,0.5784373200519308,0.609035233934189,1200747184.6794424,20578510763.55401
2023-12-25,2023-12-26,0.5957276053185093,0.6334789047358824,0.5904254231918378,0.6255815394662047,1099772989.2648084,20672117478.101044
2023-12-24,2023-12-25,0.6108329362141338,0.6267041690611949,0.5917756035580874,0.5935493831858362,1013438923.5296167,20773460285.916378
2023-12-23,2023-12-24,0.6219247968831986,0.6223751047608612,0.5991824632090273,0.6139306188556515,934037802.1498258,20500917303.167248
2023-12-22,2023-12-23,0.6380085737300036,0.6506935898804699,0.6077032924783299,0.6244495491815243,1713348823.28223,21067147783.222996
2023-12-21,2023-12-22,0.5875221072957686,0.6379059888525973,0.5834886025739283,0.6372700132462601,1264858652.6898954,20436287045.125435
2023-12-20,2023-12-21,0.5778185730616807,0.6085096153490634,0.5699940477170354,0.5899524272900364,1130137205.2508712,19951269440.125435
2023-12-19,2023-12-20,0.5989692192699216,0.6170585524930632,0.568192850409288,0.5771127326538703,1257134931.3344948,20087104350.494774
2023-12-18,2023-12-19,0.5830490174567268,0.6004184116990776,0.5473988121269044,0.6004184116990776,1121606358.543554,19382831787.655052
2023-12-17,2023-12-18,0.610347721314386,0.6143945892275721,0.5778480521854726,0.5800938347839419,940789489.8118467,20258132983.404182
2023-12-16,2023-12-17,0.6037513054582482,0.6248142659328029,0.5905110089051525,0.6067966138252391,1259483251.7247386,20699915250.519165
2023-12-15,2023-12-16,0.6410268235956998,0.653472916332683,0.6004474510227487,0.6004474510227487,1713742121.7212543,21299684828.759583
2023-12-14,2023-12-15,0.6693262637189513,0.6769583164133965,0.6243380947232379,0.6416034116983264,3424577631.756098,21886166644.83972
2023-12-13,2023-12-14,0.5763113331749238,0.6755415199381752,0.5479264727548623,0.6612809417070588,2494206498.269231,20106747187.465034
2023-12-12,2023-12-13,0.5538429323737728,0.6039739731275127,0.5524701682011605,0.5763067649018381,2279247558.1358886,19450529186.609756
2023-12-11,2023-12-12,0.5958972606895346,0.5977493076930034,0.5252086170413703,0.5490754800915769,2336733152.028169,18688091345.03521
2023-12-10,2023-12-11,0.582359463557384,0.6135916241837861,0.5712568560457192,0.5957564678350179,3210325251.0592337,20068811520.7108
2023-12-09,2023-12-10,0.5453502294203448,0.6440529937603765,0.5453502294203448,0.5787974221112854,4434150112.515679,20188074538.65157
2023-12-08,2023-12-09,0.4586885486419273,0.5657524922358075,0.453295829743485,0.5462204959253927,1768162312.6864111,17124611073.139372
2023-12-07,2023-12-08,0.44388241754995433,0.4591753960790556,0.4343251995126989,0.4561777158017345,1222353785.2508712,15113595642.648083
2023-12-06,2023-12-07,0.4259949917525168,0.4540610815479079,0.4186618331546598,0.4415247304255031,1160704609.1358886,14734595180.857143
2023-12-05,2023-12-06,0.40546605997981844,0.42567627328986557,0.3972895479601437,0.42567627328986557,766336061.8954704,13778475609.606272
