Start,End,Open,High,Low,Close,Volume,Market Cap
2023-12-31,2024-01-01,0.622468554464629,0.628206274444594,0.6135805359366573,0.6159396467300499,1004464041.0139372,33725093535.505226
2023-12-30,2023-12-31,0.6240242417593744,0.630553458299295,0.6178469687206916,0.6226851174529724,1548716343.3867595,33793627001.226482
2023-12-29,2023-12-30,0.6363702792126708,0.6369795628844751,0.6180609760180042,0.6242156307234697,2221756944.2961674,34034270771.142857
2023-12-28,2023-12-29,0.6352262109177079,0.6543479318900031,0.6281680077892362,0.6357669545685708,2821941302.696864,34555574579.62021
2023-12-27,2023-12-28,0.6223091171680261,0.641887495604441,0.6158671455699257,0.635557831922356,2499757341.5156794,34003076730.79094
2023-12-26,2023-12-27,0.6453559652036016,0.6453559652036016,0.6069097097788994,0.6232912009484671,2783655332.4181185,33873385520.37282
2023-12-25,2023-12-26,0.615229730724393,0.6478616714210526,0.6108757983061104,0.6469692695608092,2441440982.101045,34112545099.79791
2023-12-24,2023-12-25,0.6208535895976584,0.6292498013167408,0.6094352791465223,0.6146920544789913,1410659258.1881533,33541321883.222996
2023-12-23,2023-12-24,0.6255626075508094,0.6258666396012862,0.6137963668016789,0.6213063836568353,1594784258.1463416,33461796786.745644
2023-12-22,2023-12-23,0.6253894857656752,0.6278550838552323,0.6176627622941807,0.6265835881817833,2044071625.989547,33632636871.954704
2023-12-21,2023-12-22,0.6167853118602556,0.6254215937975415,0.6124665080519246,0.6253399857455253,2064381449.4947736,33385377975.33101
2023-12-20,2023-12-21,0.6065585877798764,0.6257841103297399,0.6033101279940325,0.6176839565477654,1857883219.56446,33210645941.055748
2023-12-19,2023-12-20,0.6124822043925006,0.6165197584080034,0.5997667957015582,0.6064772116912415,2001979991.0627177,32921731484.393726
2023-12-18,2023-12-19,0.6126720701201005,0.6147954466494199,0.5849573010748883,0.6133578457985921,2007788175.2857144,32568741954.09756
2023-12-17,2023-12-18,0.6223325157587737,0.6238121788861131,0.6099212683967038,0.6112912895200339,1197398819.4599304,33421054961.79791
2023-12-16,2023-12-17,0.6175679828146406,0.6273945885582483,0.6129693996526349,0.6200676236880275,1472778088.5505226,33577184618.825783
2023-12-15,2023-12-16,0.6332538635393821,0.6411430301758748,0.6152327689821058,0.6160510693720822,2109120327.5714285,33934735308.292683
2023-12-14,2023-12-15,0.6269486191488395,0.6373111473436338,0.6173325578410169,0.6324205893371725,2122605495.031359,33872877326.121952
2023-12-13,2023-12-14,0.6183494810616237,0.6331056419958901,0.599092370667976,0.6279493521379496,2219079217.6293707,33081996707.65035
2023-12-12,2023-12-13,0.6204131899208836,0.6271171110290219,0.6078288813878395,0.6196484747636557,2473159489.2996516,33495266653.80488
2023-12-11,2023-12-12,0.6641869975950463,0.6641869975950463,0.6056696730143084,0.620238891549196,2826364161.433099,33708250845.267605
2023-12-10,2023-12-11,0.6630933863511986,0.671291520805236,0.6506484420061092,0.6634179988321407,2468134245.655052,35797426443.04878
2023-12-09,2023-12-10,0.6732630069417045,0.6970013871974254,0.6592334206960963,0.6602871371927331,3305493922.045296,36657137885.65854
2023-12-08,2023-12-09,0.6456292724908418,0.6738828580961499,0.6407204353686313,0.6732301219720335,2522696326.912892,35200688369.99651
2023-12-07,2023-12-08,0.6393213940793195,0.6543494303343027,0.6293675520590862,0.6439550319012483,3053468639.7839723,34486534914.79094
2023-12-06,2023-12-07,0.6233570007712524,0.6436208531876644,0.6173271091028423,0.6417715789586362,2617462295.8536587,33830852911.898956
