Start,End,Open,High,Low,Close,Volume,Market Cap
2023-12-06,2023-12-07,2297.2672,2311.2512,2230.1086,2232.6381,20327258586.567944,272989619308.6237
2023-12-05,2023-12-06,2243.4636,2304.7483,2198.7799,2296.1148,17307183878.8223,269214681971.2927
2023-12-04,2023-12-05,2197.6314,2272.6217,2197.6314,2246.8601,17942397610.73171,268708739887.6655
2023-12-03,2023-12-04,2167.4955,2212.3457,2154.5347,2194.5698,12925542817.348433,260738098230.85715
2023-12-02,2023-12-03,2091.5092,2177.7269,2091.1518,2168.3265,11001425710.700348,254629027090.50174
2023-12-01,2023-12-02,2056.3575,2111.7771,2051.5244,2088.1417,12680883069.716784,251618612661.5
2023-11-30,2023-12-01,2034.1386,2059.644,2028.4974,2059.644,10282780617.70486,245584278291.0486
2023-11-29,2023-11-30,2054.3649,2075.0675,2025.6215,2034.9052,12962173433.645834,246550627064.5
2023-11-28,2023-11-29,2031.0736,2077.86,2002.1548,2053.695,13780640658.597221,245032744322.15973
2023-11-27,2023-11-28,2065.4992,2074.4683,1994.7518,2033.8879,12626288789.954704,244849793253.9547
2023-11-26,2023-11-27,2092.5085,2100.5528,2049.3238,2067.4395,7960954209.4245615,250183210778.46317
2023-11-25,2023-11-26,2083.8261,2094.0902,2070.3335,2091.0072,13422968595.543554,250800368479.9094
2023-11-24,2023-11-25,2066.894,2130.8215,2064.7755,2083.1146,12869322702.250872,251497797495.7979
2023-11-23,2023-11-24,2066.3203,2090.181,2046.5066,2065.4121,15850314540.557491,248499721062.5575
2023-11-22,2023-11-23,1947.0494,2091.8274,1947.0494,2068.7505,18773808448.543552,243081372645.20557
2023-11-21,2023-11-22,2025.9978,2039.2922,1947.2729,1947.2729,15043384930.038328,241188093143.7805
2023-11-20,2023-11-21,2012.9647,2063.9834,2003.8788,2026.0671,12166222678.912891,243752527293.7805
2023-11-19,2023-11-20,1967.012,2020.8197,1951.2829,2017.84,8541646952.080139,237226853354.20905
2023-11-18,2023-11-19,1965.2595,1977.8325,1929.2661,1970.76,12365333494.5331,235113164297.79095
2023-11-17,2023-11-18,1966.9486,1992.5723,1917.3786,1963.0612,16586139923.749128,236328055743.2857
2023-11-16,2023-11-17,2061.4463,2084.0425,1947.1718,1967.1746,16917261810.222996,244049599540.41812
2023-11-15,2023-11-16,1986.2957,2063.7205,1971.4664,2063.7205,16177509882.22648,241688905773.7491
2023-11-14,2023-11-15,2057.6853,2066.7088,1957.5836,1984.9427,16840325091.052265,244846148404.79443
2023-11-13,2023-11-14,2047.2948,2116.9299,2036.5369,2062.0338,14153405301.811846,248586391519.7143
2023-11-12,2023-11-13,2057.42,2069.4629,2027.3338,2050.0759,11809527304.627178,247098471816.777
2023-11-11,2023-11-12,2081.5555,2090.4453,2039.2434,2053.8475,15792919049.299652,248239197956.17075
2023-11-10,2023-11-11,2121.2387,2132.1021,2069.1237,2081.4278,33261575272.72822,252650523170.41812
2023-11-09,2023-11-10,1895.4462,2129.0593,1891.6564,2129.0593,17992766491.766552,236198583219.98953
2023-11-08,2023-11-09,1891.9098,1910.6187,1879.5865,1897.7761,10796369951.13589,227752261253.8432
2023-11-07,2023-11-08,1901.8883,1911.435,1860.5789,1893.7437,11806166638.66899,227331602199.2927
2023-11-06,2023-11-07,1896.2604,1917.0975,1878.7148,1903.7499,12539063130.69338,228216182030.54355
2023-11-05,2023-11-06,1868.2766,1915.4054,1857.5971,1898.5158,9634724737.811846,227145697224.08362
2023-11-04,2023-11-05,1835.5706,1874.3832,1832.2783,1866.3204,9154967110.376307,221950840484.0941
2023-11-03,2023-11-04,1802.3235,1841.2692,1781.8959,1841.2692,11616516962,217376211768.6237
2023-11-02,2023-11-03,1849.6457,1873.3653,1795.9264,1802.7052,16059571805.254354,219981071456.9094
2023-11-01,2023-11-02,1815.4356,1859.0325,1790.8803,1848.0509,10899701382.05575,218512805283.31012
2023-10-31,2023-11-01,1812.6568,1821.527,1791.2164,1818.9075,9569735199.024391,217288595938.79095
2023-10-30,2023-10-31,1800.7909,1832.1438,1785.4326,1813.0075,8786102938.372822,217324923602.82925
2023-10-29,2023-10-30,1781.7403,1815.2213,1774.2012,1799.8852,5395363593.749129,215802762029.36932
2023-10-28,2023-10-29,1783.8743,1802.3462,1779.0097,1782.9946,8579366820.696864,215256147951.5296
2023-10-27,2023-10-28,1808.906,1808.906,1757.205,1784.0364,13240044858.094076,214882632589.19165
2023-10-26,2023-10-27,1788.9379,1866.7038,1767.6968,1808.1167,15196619687.578947,217467024910.7579
2023-10-25,2023-10-26,1786.6093,1816.0285,1764.5308,1787.9198,16386723290.790941,215350717581.4704
2023-10-24,2023-10-25,1767.8561,1854.0797,1762.3191,1784.0301,26270889659.156796,217149758915.25436
2023-10-23,2023-10-24,1670.5582,1785.6989,1666.0905,1768.0496,12953552162.418118,203861524120.36584
2023-10-22,2023-10-23,1634.7364,1671.7854,1630.4544,1670.1238,7991259163.439024,197536830506.93033
2023-10-21,2023-10-22,1610.9302,1649.52,1598.5352,1639.2142,7867104282.909408,195074994635.17422
2023-10-20,2023-10-21,1575.2943,1633.9106,1567.953,1611.9152,9802329069.4669,193058141878.34146
2023-10-19,2023-10-20,1570.2284,1581.0549,1552.0919,1572.3438,7175644671.526133,188189532304.18118
2023-10-18,2023-10-19,1573.6612,1592.1094,1567.596,1574.0198,8605144306.139372,189846227609.52264
2023-10-17,2023-10-18,1603.3676,1603.6209,1559.7563,1572.3634,10672499553.04878,190632098109.0871
2023-10-16,2023-10-17,1573.5168,1618.3088,1568.4368,1604.0734,10070279751.052265,190831241044.19513
2023-10-15,2023-10-16,1568.7209,1580.5221,1566.3711,1572.1513,5386722153.636043,189007712422.88693
2023-10-14,2023-10-15,1564.6367,1572.8479,1556.3139,1568.5791,7685883448.5818815,188118288752.98953
2023-10-13,2023-10-14,1549.3135,1576.0924,1549.273,1563.339,9331673980.052265,187358391191.6202
2023-10-12,2023-10-13,1570.2708,1572.9896,1537.593,1553.1663,8505498927.700349,187208841438.98605
2023-10-11,2023-10-12,1574.8773,1584.1244,1555.0118,1570.2359,8088662982.306621,188676459457.5993
